,2012-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,0,,-0.38,-1.06,1.03,0.12,0.47,4.89,-9.28
Cash from Investing Activity,0,,-0.4,-0.01,-0.45,-0.03,-0.03,-7.02,-3.71
Cash from Financing Activity,0,,0.97,5.46,-4.55,-0.48,-0.43,2.13,14.53
Net Cash Flow,0,,0.18,4.39,-3.96,-0.39,0.01,0.0,1.54
