,2012-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,96.51,64.36,58.53,71.34,79.56,93.05,150.69,74.73,102.37
Inventory Days,28.43,12.7,17.47,18.97,9.04,,,100.44,
Days Payable,21.26,15.33,20.25,20.3,20.81,,,260.89,
Cash Conversion Cycle,103.68,61.73,55.76,70.01,67.79,93.05,150.69,-85.72,102.37
Working Capital Days,104.43,61.76,56.03,70.07,67.44,72.05,138.72,66.14,105.65
ROCE %,,,13.22,17.99,14.34,13.80,3.82,1.57,2.30
