,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,22.37,22.37,22.37,26.77,28.41,28.41,28.42,28.42
Public,77.63,77.63,77.63,73.23,71.59,71.59,71.59,71.58
No. of Shareholders,2659.0,2662.0,2653.0,2649.0,2641.0,2754.0,3172.0,3200.0
