,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,61.54,63.84,74.26,64.68,84.36,88.0,84.81,90.29,86.22,89.36,96.62,106.14,102.35
Expenses,53.43,57.28,66.46,60.11,83.72,81.66,78.09,84.09,83.13,88.69,92.3,98.81,94.6
Operating Profit,8.11,6.56,7.8,4.57,0.64,6.34,6.72,6.2,3.09,0.67,4.32,7.33,7.75
OPM %,13.18,10.28,10.5,7.07,0.76,7.2,7.92,6.87,3.58,0.75,4.47,6.91,7.57
Other Income,0.6,0.69,0.18,0.03,0.52,0.25,0.03,0.02,0.32,0.15,0.05,0.16,0.2
Interest,1.01,1.17,0.93,1.89,1.92,2.29,2.08,2.04,2.84,3.05,3.77,3.28,3.47
Depreciation,2.61,2.61,3.19,3.27,3.27,3.45,3.27,3.13,2.8,3.21,3.51,2.98,3.37
Profit before tax,5.09,3.47,3.86,-0.56,-4.03,0.85,1.4,1.05,-2.23,-5.44,-2.91,1.23,1.11
Tax %,20.63,24.78,5.7,-39.29,19.11,32.94,62.14,33.33,4.04,12.68,14.43,52.03,44.14
Net Profit,4.04,2.62,3.64,-0.78,-3.26,0.57,0.53,0.7,-2.15,-4.75,-2.49,0.58,0.62
EPS in Rs,39.22,25.44,35.34,-7.57,-31.35,5.48,5.1,6.73,-20.67,-45.67,-23.94,5.58,5.96
