,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,4.98,4.98,4.98,4.98,4.98,4.98,4.98,9.91,9.91,9.91,9.91,9.91,9.86
Reserves,0.99,2.16,4.06,6.31,8.6,10.31,9.5,5.14,2.45,0.48,-3.62,-4.07,-4.36
Borrowings,2.26,0.36,0.8300000000000001,0.0,0.0,9.55,10.18,8.34,0.73,0.6000000000000001,0.47,0.33,0.26
Other Liabilities,1.27,0.8300000000000001,0.8,2.06,3.42,2.76,3.96,2.69,1.14,0.7000000000000001,0.39,1.13,0.56
Total Liabilities,9.5,8.33,10.67,13.35,17.0,27.6,28.62,26.08,14.23,11.69,7.15,7.3,6.37
Fixed Assets,5.94,5.22,4.55,8.14,7.52,21.38,23.69,21.59,7.63,6.43,5.1,4.45,4.31
CWIP,0.0,0.0,4.58,0.0,0.0,0.0,0.0,0.0,0.89,0.86,0.0,0.0,0.0
Investments,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Other Assets,3.51,3.06,1.54,5.21,9.48,6.22,4.93,4.49,5.71,4.4,2.05,2.85,2.06
Total Assets,9.5,8.33,10.67,13.35,17.0,27.6,28.62,26.08,14.23,11.69,7.15,7.3,6.37
