,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,0.43,0.43,0.38,0.26,0.28,0.22,0.7,0.53,0.75,0.82,0.68,1.37,0.47
Expenses,0.66,0.56,0.87,0.83,0.95,0.81,0.95,0.71,0.57,0.6,1.32,0.84,0.81
Operating Profit,-0.23,-0.13,-0.49,-0.57,-0.67,-0.59,-0.25,-0.18,0.18,0.22,-0.64,0.53,-0.34
OPM %,-53.49,-30.23,-128.95,-219.23,-239.29,-268.18,-35.71,-33.96,24.0,26.83,-94.12,38.69,-72.34
Other Income,0.04,0.07,0.08,0.02,0.02,0.0,0.0,0.01,0.0,0.0,0.06,0.0,0.0
Interest,0.02,0.01,0.01,0.01,0.01,0.01,0.02,0.01,0.01,0.01,0.01,0.01,0.01
Depreciation,0.34,0.34,0.34,0.33,0.48,0.62,0.39,0.24,0.22,0.2,0.25,0.19,0.27
Profit before tax,-0.55,-0.41,-0.76,-0.89,-1.14,-1.22,-0.66,-0.42,-0.05,0.01,-0.84,0.33,-0.62
Tax %,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Profit,-0.56,-0.41,-0.77,-0.89,-1.13,-1.21,-0.67,-0.41,-0.05,0.01,-0.83,0.33,-0.62
EPS in Rs,-0.57,-0.42,-0.78,-0.9,-1.15,-1.23,-0.68,-0.42,-0.05,0.01,-0.84,0.33,-0.63
