,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,3.13,3.37,1.61,2.17,1.02,6.97,3.87,0.97,0.32,3.5,8.4,2.42,3.57
Expenses,13.25,3.26,1.78,2.14,0.97,6.92,3.84,0.84,0.21,3.41,52.55,2.35,3.5
Operating Profit,-10.12,0.11,-0.17,0.03,0.05,0.05,0.03,0.13,0.11,0.09,-44.15,0.07,0.07
OPM %,-323.32,3.26,-10.56,1.38,4.9,0.72,0.78,13.4,34.38,2.57,-525.6,2.89,1.96
Other Income,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Interest,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Depreciation,0.09,0.08,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.06,0.06
Profit before tax,-10.21,0.03,-0.15,-0.04,-0.02,-0.02,-0.04,0.06,0.04,0.02,-44.22,0.01,0.01
Tax %,0.0,0.0,-6.67,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Profit,-10.21,0.03,-0.17,-0.04,-0.02,-0.02,-0.01,0.06,0.04,0.02,-44.22,0.01,0.01
EPS in Rs,-3.46,0.01,-0.06,-0.01,-0.01,-0.01,-0.0,0.02,0.01,0.01,-15.0,0.0,0.0
