,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,14,14,14,21,21,21,29,29,29,29,29,29,29
Reserves,10,13,21,31,51,71,91,110,98,70,73,34,35
Borrowings,1,21,21,38,32,24,24,27,21,21,13,6,0
Other Liabilities,109,123,196,192,246,231,129,200,161,167,163,49,57
Total Liabilities,134,171,252,282,351,347,273,366,309,287,279,119,121
Fixed Assets,0,2,3,5,6,5,5,5,4,4,3,3,3
CWIP,0,0,0,0,0,0,0,0,0,0,0,0,0
Investments,2,1,1,0,0,0,0,4,0,0,0,0,0
Other Assets,132,169,248,277,344,341,267,358,305,284,275,116,118
Total Assets,134,171,252,282,351,347,273,366,309,287,279,119,121
