,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,36.06,36.31,36.37,36.37,36.37,36.37,36.37,36.37
FIIs,2.59,0.0,1.66,2.0,2.0,2.0,2.0,2.0
DIIs,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0
Government,0.0,0.24,0.24,0.24,0.24,0.24,0.24,0.24
Public,61.35,63.39,61.73,61.39,61.39,61.39,61.39,61.39
No. of Shareholders,3086.0,10377.0,9697.0,9240.0,9457.0,12934.0,13554.0,13613.0
