,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,130.0,149.0,171.0,163.0,175.0,121.0,61.0,64.0,159.0,149.0,149.0,135.0,167.0
Expenses,106.0,114.0,130.0,119.0,128.0,94.0,65.0,65.0,146.0,131.0,126.0,109.0,139.0
Operating Profit,24.0,34.0,41.0,45.0,47.0,27.0,-4.0,-0.0,14.0,18.0,23.0,27.0,28.0
OPM %,18.0,23.0,24.0,27.0,27.0,22.0,-7.0,-1.0,9.0,12.0,16.0,20.0,17.0
Other Income,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0
Interest,3.0,3.0,3.0,5.0,5.0,5.0,4.0,5.0,5.0,6.0,6.0,6.0,6.0
Depreciation,6.0,6.0,6.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0
Profit before tax,16.0,27.0,34.0,33.0,36.0,17.0,-16.0,-12.0,1.0,6.0,11.0,13.0,15.0
Tax %,31.0,31.0,35.0,29.0,29.0,37.0,156.0,21.0,12.0,22.0,24.0,29.0,21.0
Net Profit,11.0,18.0,22.0,23.0,25.0,11.0,9.0,-10.0,1.0,5.0,8.0,9.0,12.0
EPS in Rs,1.33,2.16,2.62,2.74,2.98,1.24,1.07,-1.16,0.09,0.59,0.95,1.1,1.42
