,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,7.73,12.87,5.36,7.2,13.57,28.72,33.75,37.35,37.99,43.55,48.25,46.39,50.05
Expenses,8.34,12.86,6.03,8.8,12.46,27.72,32.35,34.88,34.56,37.79,39.82,39.74,40.81
Operating Profit,-0.61,0.01,-0.67,-1.6,1.11,1.0,1.4,2.47,3.43,5.76,8.43,6.65,9.24
OPM %,-7.89,0.08,-12.5,-22.22,8.18,3.48,4.15,6.61,9.03,13.23,17.47,14.33,18.46
Other Income,0.28,0.25,0.32,0.28,0.28,0.29,3.86,0.4,0.27,0.02,0.07,0.09,0.03
Interest,0.04,0.04,0.03,0.02,0.02,0.44,0.45,0.68,0.8,0.91,0.88,0.61,0.63
Depreciation,0.61,0.69,0.54,0.55,0.6,1.03,0.9,1.04,1.13,1.2,3.74,1.22,0.92
Profit before tax,-0.98,-0.47,-0.92,-1.89,0.77,-0.18,3.91,1.15,1.77,3.67,3.88,4.91,7.72
Tax %,24.49,25.53,29.35,27.51,20.78,-322.22,17.9,25.22,29.94,24.8,38.66,25.46,23.32
Net Profit,-0.74,-0.35,-0.66,-1.37,0.61,-0.75,3.21,0.86,1.24,2.76,2.38,3.66,5.92
EPS in Rs,-2.0,-0.94,-1.78,-3.7,1.65,-2.02,8.66,2.32,3.34,5.67,4.89,7.51,12.15
