,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,71.35,71.35,71.35,71.35,71.35,71.35,71.35,71.35
FIIs,0.0,0.0,0.0,0.0,0.0,0.0,5.19,3.99
Public,28.65,28.65,28.65,28.65,28.65,28.65,23.47,24.65
No. of Shareholders,934.0,945.0,300.0,371.0,360.0,2539.0,4741.0,4944.0
