,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,6.1,6.1,6.1,6.1,6.1,6.1,6.1,6.4,6.69,6.69,6.69,6.69,6.69
Reserves,-11.54,-9.24,-6.73,-4.29,-3.31,-2.85,-1.11,1.88,6.87,9.38,11.9,13.35,13.97
Preference Capital,8.5,8.5,8.5,8.5,8.5,0.0,4.0,2.0,0.0,0.0,0.0,0.0,
Borrowings,0.78,0.1,0.1,0.1,0.1,6.58,2.66,1.61,4.92,4.94,4.43,5.92,5.48
Other Liabilities,15.63,14.53,13.29,13.22,13.23,3.03,7.44,6.8100000000000005,5.95,5.87,5.75,5.88,6.32
Total Liabilities,10.97,11.49,12.76,15.13,16.12,12.86,15.09,16.7,24.43,26.88,28.77,31.84,32.46
Fixed Assets,4.53,4.4,4.48,3.86,3.62,3.67,8.28,8.14,15.03,14.47,15.07,17.99,18.5
CWIP,0.1,0.15,0.1,0.1,0.11,0.35,0.01,0.61,0.0,0.01,0.06,0.4,0.25
Investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Other Assets,6.34,6.94,8.18,11.17,12.39,8.84,6.8,7.95,9.4,12.4,13.64,13.45,13.71
Total Assets,10.97,11.49,12.76,15.13,16.12,12.86,15.09,16.7,24.43,26.88,28.77,31.84,32.46
