,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,44.95,43.78,43.78,43.78,43.78,44.25,44.29,44.49
FIIs,1.06,0.0,0.0,0.0,0.0,0.53,0.41,0.39
DIIs,2.75,2.59,2.9,2.41,2.29,0.14,0.14,0.35
Public,51.23,53.63,53.33,53.81,53.93,55.07,55.15,54.78
No. of Shareholders,31601.0,34329.0,32602.0,31408.0,35833.0,39906.0,41567.0,53791.0
