,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,119.0,112.0,140.0,75.0,128.0,132.0,143.0,126.0,117.0,160.0,149.0,117.0,153.0
Expenses,98.0,91.0,121.0,66.0,104.0,105.0,117.0,112.0,107.0,145.0,137.0,111.0,130.0
Operating Profit,21.0,21.0,19.0,9.0,24.0,27.0,26.0,13.0,10.0,14.0,12.0,6.0,23.0
OPM %,18.0,19.0,14.0,12.0,19.0,21.0,18.0,10.0,9.0,9.0,8.0,5.0,15.0
Other Income,6.0,4.0,5.0,3.0,3.0,4.0,2.0,1.0,0.0,0.0,4.0,2.0,0.0
Interest,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0
Depreciation,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
Profit before tax,23.0,21.0,20.0,8.0,23.0,27.0,24.0,10.0,6.0,9.0,11.0,4.0,18.0
Tax %,27.0,26.0,26.0,24.0,25.0,25.0,27.0,24.0,23.0,24.0,26.0,23.0,25.0
Net Profit,17.0,16.0,15.0,6.0,17.0,20.0,18.0,8.0,5.0,7.0,8.0,3.0,14.0
EPS in Rs,3.84,3.63,3.48,1.47,3.95,4.64,3.63,1.58,0.96,1.44,1.67,0.57,2.86
