,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,,,,,2,-1,6,8,2,-1,8
Cash from Investing Activity,,,,,-2,-6,-4,-20,-2,-2,0
Cash from Financing Activity,,,,,-1,20,-1,0,-3,3,1
Net Cash Flow,,,,,0,13,2,-12,-3,0,9
