,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,73.63,73.63,73.63,73.63,73.63,73.65,73.66
Public,26.37,26.37,26.37,26.37,26.37,26.35,26.35
No. of Shareholders,270.0,234.0,223.0,314.0,8518.0,16911.0,18056.0
