,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,16.0,13,12,12,15,11,12,13,10,8,6
Inventory Days,20.0,31,34,37,38,38,37,49,62,65,52
Days Payable,29.0,39,43,53,50,33,23,25,20,20,11
Cash Conversion Cycle,7.0,5,4,-4,3,16,26,37,53,54,47
Working Capital Days,6.0,10,9,-1,5,17,30,41,57,59,51
ROCE %,,19,15,16,22,33,22,20,13,15,20
