,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,0.72,0.72,0.72,0.72,0.72,0.72,0.34,0.23
Public,99.28,99.28,99.28,99.28,99.28,99.28,99.66,99.77
No. of Shareholders,495.0,490.0,491.0,490.0,490.0,489.0,685.0,661.0
