,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,21.0,14.0,9,3,18,18,10,6,9
Inventory Days,160.0,158.0,241,89,114,87,75,74,90
Days Payable,117.0,140.0,164,53,105,148,138,73,103
Cash Conversion Cycle,64.0,32.0,85,39,27,-43,-53,7,-4
Working Capital Days,-1031.0,-740.0,-554,-209,-223,-112,-45,-3,-28
ROCE %,,,-39,-26,2,-51,17,80,-2
