,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Promoters,53.75,53.75,53.75,53.8,53.8,53.77,53.75,53.75,53.75,53.75,53.75,53.77
FIIs,0.0,0.0,0.0,0.0,0.01,0.02,0.04,0.02,0.0,0.0,0.0,0.01
Public,46.25,46.25,46.25,46.2,46.18,46.21,46.22,46.23,46.25,46.26,46.24,46.22
No. of Shareholders,7850.0,7708.0,7563.0,7577.0,8731.0,9566.0,9693.0,10068.0,9825.0,9759.0,9913.0,9848.0
