,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,28,28,28,28,28,28,28,28,28,28,28,28,28
Reserves,59,13,14,14,19,17,19,23,25,31,57,66,70
Borrowings,85,12,18,5,22,15,9,19,17,17,18,49,51
Other Liabilities,134,138,88,95,89,77,78,58,47,27,36,28,23
Total Liabilities,306,190,148,143,158,138,135,128,118,103,140,172,172
Fixed Assets,89,21,19,16,15,12,12,11,10,9,11,51,52
CWIP,1,0,0,0,0,0,3,4,4,4,4,6,15
Investments,2,2,5,5,5,3,3,2,3,23,26,11,14
Other Assets,214,167,123,122,138,123,117,111,101,67,99,104,91
Total Assets,306,190,148,143,158,138,135,128,118,103,140,172,172
