,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,80.09,72.03,64.79,42.44,97.08,79.19,95.49,90.83,104.07,101.23,106.08,107.66,90.16
Expenses,76.08,70.0,81.76,41.68,91.99,74.02,88.77,88.0,102.4,101.77,109.16,104.55,87.86
Operating Profit,4.01,2.03,-16.97,0.76,5.09,5.17,6.72,2.83,1.67,-0.54,-3.08,3.11,2.3
OPM %,5.01,2.82,-26.19,1.79,5.24,6.53,7.04,3.12,1.6,-0.53,-2.9,2.89,2.55
Other Income,0.22,0.3,20.91,4.24,5.17,3.06,4.42,0.04,11.5,0.1,4.1,1.08,1.9
Interest,0.38,0.37,0.42,0.31,0.37,0.23,0.44,0.09,0.17,0.55,0.37,1.08,0.75
Depreciation,0.21,0.21,0.21,0.23,0.23,0.34,0.29,0.29,0.29,0.29,0.31,1.48,1.05
Profit before tax,3.64,1.75,3.31,4.46,9.66,7.66,10.41,2.49,12.71,-1.28,0.34,1.63,2.4
Tax %,9.34,41.71,-9.97,19.73,13.87,9.01,29.78,85.94,12.67,62.5,502.94,13.5,2.92
Net Profit,3.3,1.02,3.64,3.59,8.31,6.97,7.31,0.34,11.1,-0.48,-1.38,1.41,2.33
EPS in Rs,1.16,0.36,1.28,1.26,2.93,2.45,2.57,0.12,3.91,-0.17,-0.49,0.5,0.82
