,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,73.34,73.34,73.34,73.34,73.34,73.34,73.34
FIIs,0.0,0.0,0.0,0.0,0.0,0.53,1.11
Public,26.66,26.66,26.66,26.66,26.66,26.15,25.55
No. of Shareholders,204.0,120.0,119.0,107.0,119.0,3287.0,5264.0
