,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,,,,,-3,5,5,1,-11,6,8
Cash from Investing Activity,,,,,-3,-5,-4,-3,-17,-2,-7
Cash from Financing Activity,,,,,6,-1,-1,3,18,-6,-2
Net Cash Flow,,,,,0,0,0,0,-10,-2,0
