,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,24.0,49,53,107,122,102,109,98,82,92,94
Inventory Days,61.0,81,76,63,96,125,74,99,58,76,69
Days Payable,89.0,139,122,106,112,147,149,143,100,113,108
Cash Conversion Cycle,-4.0,-10,6,64,105,80,33,54,39,54,54
Working Capital Days,69.0,68,77,109,163,146,87,90,80,82,76
ROCE %,,11,10,11,10,9,8,8,10,15,21
