,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,9.77,12.53,14.28,13.22,15.22,16.68,21.5,21.06,18.64,26.64,19.25,17.27,19.46
Expenses,8.72,11.29,13.3,12.0,14.29,15.29,20.07,19.79,18.19,24.86,17.59,14.18,18.44
Operating Profit,1.05,1.24,0.98,1.22,0.93,1.39,1.43,1.27,0.45,1.78,1.66,3.09,1.02
OPM %,10.75,9.9,6.86,9.23,6.11,8.33,6.65,6.03,2.41,6.68,8.62,17.89,5.24
Other Income,0.76,0.46,0.61,0.49,0.36,0.31,0.21,0.23,0.42,0.27,0.27,0.41,0.31
Interest,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.01,0.02,0.01,0.01,0.03
Depreciation,0.04,0.05,0.06,0.05,0.06,0.07,0.08,0.07,0.07,0.07,0.08,0.06,0.07
Profit before tax,1.77,1.65,1.53,1.66,1.22,1.63,1.56,1.42,0.79,1.96,1.84,3.43,1.23
Tax %,35.59,25.45,16.99,25.9,39.34,34.97,22.44,28.17,31.65,27.55,26.63,25.66,30.08
Net Profit,1.14,1.23,1.28,1.24,0.74,1.07,1.21,1.04,0.54,1.41,1.36,2.55,0.88
EPS in Rs,0.22,0.24,0.24,0.24,0.14,0.21,0.23,0.2,0.11,0.27,0.26,0.49,0.17
