,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,27,27,27,27,28,28,28,28,28,28,28,28,28
Reserves,2375,2736,2956,1756,3601,4464,5135,5577,6042,7036,9058,9446,9299
Borrowings,2244,2765,3267,3800,3988,4724,4639,4449,4869,4986,3962,4627,5182
Other Liabilities,1087,1466,2176,2726,2575,2548,2793,3235,3729,3524,4003,5228,5498
Total Liabilities,5733,6994,8427,8309,10193,11764,12595,13289,14668,15575,17052,19329,20006
Fixed Assets,2223,2822,3091,2015,2594,2755,3030,3670,5029,5129,5887,6202,5531
CWIP,263,6,5,477,543,708,1122,1399,1222,1382,1010,1251,1221
Investments,0,0,0,17,17,16,15,30,25,25,50,45,45
Other Assets,3248,4166,5331,5799,7039,8285,8429,8190,8393,9040,10105,11830,13210
Total Assets,5733,6994,8427,8309,10193,11764,12595,13289,14668,15575,17052,19329,20006
