,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,32.17,32.17,32.17,34.91,40.95,25.46,25.46
Public,67.83,67.83,67.83,65.09,59.05,74.52,74.54
No. of Shareholders,635.0,702.0,802.0,825.0,913.0,67664.0,60075.0
