,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,13.66,38.19,38.43,9.87,29.74,46.73,35.19,42.39,44.63,44.67,45.04,34.21,42.48
Expenses,11.47,35.13,36.93,9.84,27.8,43.74,32.24,39.06,41.61,41.14,41.63,30.04,38.73
Operating Profit,2.19,3.06,1.5,0.03,1.94,2.99,2.95,3.33,3.02,3.53,3.41,4.17,3.75
OPM %,16.03,8.01,3.9,0.3,6.52,6.4,8.38,7.86,6.77,7.9,7.57,12.19,8.83
Other Income,0.15,0.46,0.08,0.2,0.14,0.24,0.39,0.61,0.64,0.18,0.12,0.39,0.3
Interest,0.14,0.15,0.11,0.14,0.16,0.18,0.41,0.38,0.42,0.4,0.55,0.47,0.29
Depreciation,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.07,0.07,0.07,0.07,0.07
Profit before tax,2.15,3.32,1.42,0.04,1.87,3.0,2.88,3.51,3.17,3.24,2.91,4.02,3.69
Tax %,22.79,22.89,38.73,25.0,25.13,25.33,29.17,25.07,27.76,22.53,28.87,25.12,25.2
Net Profit,1.66,2.56,0.86,0.03,1.4,2.25,2.04,2.62,2.29,2.51,2.08,3.01,2.76
EPS in Rs,0.75,1.16,0.39,0.01,0.64,1.02,0.93,1.19,1.04,1.14,0.94,1.37,1.25
