,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,58.42,62.67,65.12,69.74,73.29,73.53,73.53,73.76,73.76
Public,41.58,37.33,34.88,30.26,26.71,26.47,26.47,26.24,26.24
No. of Shareholders,588.0,619.0,669.0,688.0,2531.0,2588.0,3123.0,8449.0,7318.0
