,2010-03-01,2011-03-01,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01
Debtor Days,106,100,93,97,95,113,82,117,156,177,149,88
Inventory Days,524,564,606,609,515,405,299,308,329,427,383,466
Days Payable,190,154,150,140,96,61,60,49,55,69,56,67
Cash Conversion Cycle,440,510,550,567,514,457,320,376,431,534,476,488
Working Capital Days,304,155,197,175,140,230,145,203,261,302,275,274
ROCE %,5,4,20,2,15,-5,10,0,-2,5,2,2
