,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,3,3,3,3,3,3,3,3,3,3,3,3,3
Reserves,15,16,17,20,22,26,30,37,41,46,52,59,63
Borrowings,14,17,18,17,17,12,12,16,19,18,18,16,23
Other Liabilities,15,14,15,18,19,23,25,31,26,23,28,31,37
Total Liabilities,46,50,53,58,61,65,71,87,90,90,101,110,126
Fixed Assets,15,16,12,10,11,10,11,15,17,19,15,14,14
CWIP,0,0,0,0,0,0,5,3,3,0,0,1,1
Investments,3,2,1,2,2,2,1,1,2,9,11,14,17
Other Assets,29,32,40,45,49,52,55,68,69,63,74,80,95
Total Assets,46,50,53,58,61,65,71,87,90,90,101,110,126
