,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,23.53,23.72,33.65,19.65,27.84,32.44,33.59,28.88,40.37,33.88,40.89,34.41,38.43
Expenses,20.61,20.53,31.2,17.64,25.53,30.08,31.04,26.19,37.69,31.13,37.97,31.88,35.22
Operating Profit,2.92,3.19,2.45,2.01,2.31,2.36,2.55,2.69,2.68,2.75,2.92,2.53,3.21
OPM %,12.41,13.45,7.28,10.23,8.3,7.27,7.59,9.31,6.64,8.12,7.14,7.35,8.35
Other Income,0.08,0.06,0.44,0.09,0.24,0.37,1.08,0.29,0.52,0.18,1.5,0.41,0.38
Interest,0.52,0.32,0.4,0.34,0.37,0.39,0.37,0.45,0.21,0.49,0.5,0.39,0.41
Depreciation,0.39,0.43,0.48,0.44,0.4,0.43,0.19,0.37,0.36,0.37,0.17,0.33,0.32
Profit before tax,2.09,2.5,2.01,1.32,1.78,1.91,3.07,2.16,2.63,2.07,3.75,2.22,2.86
Tax %,19.14,20.0,22.39,15.15,22.47,23.04,34.2,18.52,23.95,26.09,33.33,18.02,29.72
Net Profit,1.69,2.01,1.56,1.13,1.38,1.48,2.01,1.75,2.0,1.52,2.51,1.82,2.01
EPS in Rs,5.34,6.27,4.9,3.53,4.31,4.65,5.87,5.49,6.24,4.74,7.61,5.65,6.24
