,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Promoters,71.57,71.57,71.57,71.57,71.57,71.57,65.31,65.31,65.31,65.31,65.31,65.31
DIIs,0.33,0.18,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05
Public,28.1,28.25,28.38,28.38,28.38,28.38,34.63,34.63,34.62,34.63,34.64,34.63
No. of Shareholders,19244.0,18986.0,19377.0,22059.0,24569.0,26772.0,29475.0,29024.0,29127.0,28666.0,28551.0,29136.0
