,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,56,64,63,71,68,75,71,86,75,87,89,93
Inventory Days,,,,,,,,,,,,
Days Payable,,,,,,,,,,,,
Cash Conversion Cycle,56,64,63,71,68,75,71,86,75,87,89,93
Working Capital Days,30,32,32,31,46,59,57,79,68,52,49,57
ROCE %,-2,2,21,18,12,6,1,3,-1,12,12,14
