,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,72.81,72.72,72.57,73.42,75.97,75.72,73.67,81.26,84.07,82.66,88.74,93.41,98.47
Expenses,68.44,67.98,65.16,68.73,69.82,70.26,69.2,74.68,77.9,75.18,81.88,85.81,89.71
Operating Profit,4.37,4.74,7.41,4.69,6.15,5.46,4.47,6.58,6.17,7.48,6.86,7.6,8.76
OPM %,6.0,6.52,10.21,6.39,8.1,7.21,6.07,8.1,7.34,9.05,7.73,8.14,8.9
Other Income,0.95,1.0,0.45,19.6,0.95,1.05,1.65,1.33,1.03,0.98,1.09,1.68,1.6
Interest,0.44,0.35,0.32,0.29,0.18,0.21,0.24,0.25,0.25,0.26,0.25,0.26,0.22
Depreciation,1.72,1.43,1.48,1.38,1.21,1.16,1.27,1.22,1.1,1.1,1.11,1.12,1.1
Profit before tax,3.16,3.96,6.06,22.62,5.71,5.14,4.61,6.44,5.85,7.1,6.59,7.9,9.04
Tax %,26.58,63.38,10.56,5.13,22.77,13.42,35.14,20.5,19.15,22.39,17.91,21.14,18.03
Net Profit,2.32,1.45,5.42,21.46,4.41,4.45,2.99,5.12,4.73,5.51,5.41,6.23,7.41
EPS in Rs,0.91,0.57,2.12,8.38,1.72,1.73,1.16,1.99,1.83,2.14,2.14,2.46,2.93
