,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,64.73,64.29,64.13,64.13,64.13,63.9,65.04,64.93
FIIs,0.0,0.0,0.0,0.0,0.0,0.21,0.2,0.2
DIIs,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0
Public,35.27,34.01,34.25,34.25,34.25,34.27,33.11,33.23
Others,0.0,1.63,1.62,1.62,1.62,1.62,1.65,1.64
No. of Shareholders,10735.0,10825.0,10694.0,10971.0,9843.0,22328.0,19962.0,19272.0
