,2006-03-01,2007-03-01,2008-03-01,2009-03-01,2010-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,4.17,4.17,4.17,4.17,4.17,4.17,4.17,4.17,4.17,4.17,4.17,4.17,4.17
Reserves,-2.28,-0.3,1.07,2.67,4.44,8.81,10.3,9.5,8.04,9.91,11.96,11.68,13.19
Borrowings,0.0,0.0,0.0,0.0,0.11,0.15,0.28,0.22,0.43,0.31,0.2,0.24,0.19
Other Liabilities,2.01,1.54,1.62,2.25,2.97,1.48,1.44,1.26,0.78,0.46,1.24,1.2,1.26
Total Liabilities,3.9,5.41,6.86,9.09,11.69,14.61,16.19,15.15,13.42,14.85,17.57,17.29,18.81
Fixed Assets,3.07,3.39,3.41,3.28,3.25,3.01,3.12,2.91,3.34,3.09,2.83,4.03,3.89
CWIP,0.0,0.0,0.0,0.0,0.0,0.02,0.18,0.18,0.18,0.0,0.0,0.0,0.0
Investments,0.0,0.17,2.03,3.99,6.1,10.37,11.69,10.75,7.97,10.03,12.97,12.09,13.77
Other Assets,0.8300000000000001,1.85,1.42,1.82,2.34,1.21,1.2,1.31,1.93,1.73,1.77,1.17,1.15
Total Assets,3.9,5.41,6.86,9.09,11.69,14.61,16.19,15.15,13.42,14.85,17.57,17.29,18.81
