,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,0.56,0.59,0.86,0.68,0.68,0.71,0.57,0.57,0.66,0.67,0.6,0.53,0.54
Expenses,0.58,0.61,0.82,0.53,0.72,0.56,0.89,1.14,1.12,0.66,0.99,0.8,1.04
Operating Profit,-0.02,-0.02,0.04,0.15,-0.04,0.15,-0.32,-0.57,-0.46,0.01,-0.39,-0.27,-0.5
OPM %,-3.57,-3.39,4.65,22.06,-5.88,21.13,-56.14,-100.0,-69.7,1.49,-65.0,-50.94,-92.59
Other Income,0.49,0.57,0.17,0.57,0.65,0.37,0.76,-0.39,1.12,0.73,-0.18,1.26,1.04
Interest,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.02,0.0,0.01,0.01,0.02,0.02
Depreciation,0.07,0.07,0.07,0.06,0.06,0.06,0.06,0.07,0.07,0.08,0.1,0.09,0.09
Profit before tax,0.39,0.47,0.13,0.65,0.54,0.45,0.36,-1.05,0.59,0.65,-0.68,0.88,0.43
Tax %,-12.82,2.13,107.69,13.85,24.07,17.78,44.44,6.67,-1.69,29.23,13.24,10.23,16.28
Net Profit,0.44,0.45,-0.01,0.55,0.41,0.36,0.19,-0.98,0.6,0.46,-0.59,0.79,0.35
EPS in Rs,1.06,1.08,-0.02,1.32,0.98,0.86,0.46,-2.35,1.44,1.1,-1.42,1.89,0.84
