,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,0,20,20,20,20,20,20,20,20,20,20,20,20
Reserves,-1,736,808,955,1020,967,1002,1033,1098,1285,1505,1583,1624
Borrowings,0,149,329,1106,1285,1336,1314,1290,1226,798,316,398,259
Other Liabilities,2,353,404,484,571,560,601,584,555,708,809,875,896
Total Liabilities,1,1258,1561,2566,2896,2883,2937,2927,2900,2812,2650,2877,2800
Fixed Assets,0,854,826,798,2207,2296,2251,2355,2272,2207,2115,2010,2047
CWIP,0,40,328,1319,239,98,158,48,67,41,40,140,68
Investments,0,0,0,0,0,0,0,0,0,115,14,4,4
Other Assets,1,365,408,448,450,489,528,525,562,448,481,723,681
Total Assets,1,1258,1561,2566,2896,2883,2937,2927,2900,2812,2650,2877,2800
