,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,26.65,26.65,26.65,26.65,26.65,26.65,26.65,26.65
Public,73.35,73.35,73.35,73.35,73.35,73.34,73.35,73.35
No. of Shareholders,580.0,579.0,568.0,555.0,554.0,541.0,544.0,544.0
