,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,6,6,6,6,6,6,6,6,6,6,6,6,6
Reserves,140,164,172,199,225,279,349,432,361,440,594,776,859
Borrowings,126,160,225,144,121,59,0,0,11,12,12,25,24
Other Liabilities,171,180,164,168,178,207,232,246,247,530,480,606,643
Total Liabilities,443,509,567,518,530,552,587,685,625,987,1093,1413,1532
Fixed Assets,229,260,299,272,243,204,179,194,186,179,156,221,216
CWIP,11,11,7,8,4,1,0,0,1,0,0,0,0
Investments,21,1,1,2,31,80,106,85,42,55,104,54,103
Other Assets,181,237,260,237,252,267,301,406,395,753,832,1138,1212
Total Assets,443,509,567,518,530,552,587,685,625,987,1093,1413,1532
