,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,88,88,88,88,88,88,88,88,89,103,121,126,126
Reserves,1125,1193,1365,1384,1439,1928,1958,1960,2050,2600,3764,4941,5064
Borrowings,897,1124,964,1384,1970,2013,3532,3032,3015,2593,2656,3699,4077
Other Liabilities,498,534,723,584,957,1019,1413,2038,1777,1865,2204,2655,2626
Total Liabilities,2609,2939,3139,3440,4454,5048,6991,7118,6931,7161,8744,11421,11893
Fixed Assets,1342,1458,1427,1384,1317,2056,2189,2209,2712,2621,2644,2680,6129
CWIP,121,27,95,152,396,385,654,1370,1310,1619,2428,3527,726
Investments,56,255,210,253,72,154,388,252,12,449,879,600,792
Other Assets,1090,1199,1406,1651,2668,2453,3761,3286,2897,2472,2794,4615,4246
Total Assets,2609,2939,3139,3440,4454,5048,6991,7118,6931,7161,8744,11421,11893
