,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,4,4,4,4,4,4,5,5,5,5,10,13,13
Reserves,-1,-1,-1,-1,1,4,18,24,29,36,73,72,72
Borrowings,3,13,11,10,12,14,17,22,21,42,61,56,58
Other Liabilities,13,6,11,13,19,25,28,30,39,58,124,111,100
Total Liabilities,18,21,25,26,35,47,68,81,94,142,269,252,243
Fixed Assets,12,11,9,9,9,9,9,21,21,22,82,79,77
CWIP,0,0,0,0,0,0,12,0,0,0,0,0,0
Investments,0,0,0,0,0,0,0,0,0,0,4,4,4
Other Assets,7,10,16,17,26,38,47,60,73,120,183,170,163
Total Assets,18,21,25,26,35,47,68,81,94,142,269,252,243
