,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,,0.01,0.17,1.49,-3.99
Cash from Investing Activity,,0.02,-0.01,-1.48,-18.81
Cash from Financing Activity,,-0.02,-0.01,0.2,24.44
Net Cash Flow,,0.01,0.15,0.22,1.64
