,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,0.05,0.05,0.05,0.05,3.06,3.06
Reserves,3.17,4.32,6.31,10.03,33.52,29.41
Borrowings,0.0,0.0,0.0,0.2,0.19,0.17
Other Liabilities,2.67,3.56,5.88,6.76,12.46,7.79
Total Liabilities,5.89,7.93,12.24,17.04,49.23,40.43
Fixed Assets,0.17,0.12,0.09,0.33,0.28,2.68
CWIP,0.0,0.0,0.0,0.0,1.18,0.0
Investments,0.0,0.0,0.0,0.0,0.0,0.0
Other Assets,5.72,7.81,12.15,16.71,47.77,37.75
Total Assets,5.89,7.93,12.24,17.04,49.23,40.43
