,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,26,26,26,26,26,26,26,26,26,26,26,26,26
Reserves,20,33,38,31,50,69,68,73,56,51,48,21,6
Borrowings,110,123,129,158,149,120,161,195,196,222,225,200,214
Other Liabilities,123,138,154,163,163,177,220,170,172,157,182,158,160
Total Liabilities,277,320,347,379,387,391,475,464,449,455,480,404,405
Fixed Assets,94,113,121,98,137,136,168,167,186,173,165,152,145
CWIP,7,5,7,57,8,9,4,30,0,0,0,0,0
Investments,4,4,3,3,3,3,3,3,3,3,3,3,3
Other Assets,173,199,215,220,238,243,300,264,260,279,312,249,258
Total Assets,277,320,347,379,387,391,475,464,449,455,480,404,405
