,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,69.53,69.53,69.53,43.86,16.05,16.24
FIIs,1.23,1.23,1.23,1.23,0.08,0.0
Public,29.23,29.23,29.24,54.91,83.86,83.76
No. of Shareholders,107.0,118.0,168.0,268.0,19045.0,20001.0
