,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,55.94,55.94,55.94,55.94,55.94,55.94,55.94,55.94
DIIs,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03
Public,44.03,44.03,44.03,44.03,44.03,44.03,44.02,44.02
No. of Shareholders,5163.0,5144.0,5107.0,5113.0,5145.0,5147.0,5138.0,5136.0
