,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-10-01
Promoters,33.97,33.97,33.97,33.97,33.97,51.72
Public,66.03,66.03,66.03,66.03,66.03,48.28
No. of Shareholders,387.0,373.0,373.0,387.0,364.0,262.0
