,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,4.94,14.95,21.89,11.35,10.68,12.56,31.49,13.1,20.74,21.8,45.81,33.59,38.62
Expenses,11.16,22.05,21.25,10.18,9.96,11.56,30.22,8.51,16.47,14.74,38.14,27.61,33.75
Operating Profit,-6.22,-7.1,0.64,1.17,0.72,1.0,1.27,4.59,4.27,7.06,7.67,5.98,4.87
OPM %,-125.91,-47.49,2.92,10.31,6.74,7.96,4.03,35.04,20.59,32.39,16.74,17.8,12.61
Other Income,0.09,-1.9,3.2,0.2,0.24,0.2,0.17,0.18,0.4,0.33,0.75,0.37,0.55
Interest,1.54,1.58,2.29,1.7,1.95,2.41,1.93,2.76,2.67,4.5,5.46,4.09,4.16
Depreciation,0.15,0.1,0.19,0.14,0.15,0.16,0.17,0.18,0.18,0.18,0.17,0.14,0.15
Profit before tax,-7.82,-10.68,1.36,-0.47,-1.14,-1.37,-0.66,1.83,1.82,2.71,2.79,2.12,1.11
Tax %,-4.35,5.24,329.41,-42.55,-19.3,-48.18,-42.42,30.05,40.11,22.14,10.75,23.58,14.41
Net Profit,-8.15,-10.12,-3.12,-0.68,-1.36,-2.04,-0.95,1.29,1.1,2.12,2.48,1.62,0.94
EPS in Rs,-3.07,-2.72,-0.91,-0.13,-0.14,-0.23,0.21,0.51,0.42,0.73,0.84,0.5,0.23
