,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Promoters,2.48,2.48,2.48,2.48,2.48,2.48,2.48,2.48,2.48,2.48,2.48,2.48
DIIs,7.46,7.46,7.46,7.46,7.46,7.46,7.46,7.46,7.46,7.46,7.46,7.46
Public,90.06,90.06,90.06,90.06,90.06,90.06,90.06,90.05,90.06,90.07,90.07,90.05
No. of Shareholders,6577.0,6635.0,6737.0,6972.0,7646.0,8082.0,8263.0,8256.0,8272.0,8296.0,8261.0,8198.0
