,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Promoters,38.11,38.11,38.11,38.11,38.11,36.15,36.47,36.47,36.85,38.44,38.48,38.48
Public,61.89,61.89,61.89,61.89,61.89,63.85,63.53,63.54,63.17,61.55,61.52,61.51
No. of Shareholders,2568.0,2740.0,3999.0,5499.0,5813.0,6144.0,6439.0,6449.0,6295.0,6061.0,5911.0,5933.0
