,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,32,17,34,25,25,21,12,23,8,35,17,19
Cash from Investing Activity,-9,-7,-8,-8,-6,-2,-30,-6,22,0,58,47
Cash from Financing Activity,-25,-17,-20,-24,-16,-20,16,-14,-29,-33,-78,-67
Net Cash Flow,-2,-8,6,-6,3,0,-2,2,1,2,-3,0
