,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,78.82,88.11,101.21,95.76,114.69,142.27,128.19,169.05,58.49,42.54,43.81,49.6,48.4
Expenses,75.4,80.21,87.32,87.46,94.12,117.64,98.31,142.67,52.64,43.26,44.52,50.93,47.46
Operating Profit,3.42,7.9,13.89,8.3,20.57,24.63,29.88,26.38,5.85,-0.72,-0.71,-1.33,0.94
OPM %,4.34,8.97,13.72,8.67,17.94,17.31,23.31,15.6,10.0,-1.69,-1.62,-2.68,1.94
Other Income,0.77,0.2,0.17,0.52,-17.02,-0.76,-0.52,0.95,0.1,0.28,0.9,0.49,0.4
Interest,5.43,5.4,8.69,4.63,2.64,1.78,1.76,3.16,1.57,1.26,1.59,1.19,1.25
Depreciation,2.26,2.26,2.15,2.15,1.94,0.91,0.88,0.96,0.89,0.9,0.82,0.91,0.92
Profit before tax,-3.5,0.44,3.22,2.04,-1.03,21.18,26.72,23.21,3.49,-2.6,-2.22,-2.94,-0.83
Tax %,21.43,34.09,30.43,43.63,24.27,35.84,26.24,27.88,32.38,14.62,40.54,21.43,24.1
Net Profit,-2.75,0.29,2.24,1.15,-0.78,13.59,19.71,16.74,2.36,-2.22,-1.32,-2.31,-0.63
EPS in Rs,-1.57,0.17,1.28,0.66,-0.44,7.75,11.24,9.54,1.35,-1.27,-0.75,-1.32,-0.36
