,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,78.0,88,69,82,64,49,62,65,47
Inventory Days,230.0,314,269,212,201,252,243,143,142
Days Payable,117.0,225,201,207,147,167,174,146,120
Cash Conversion Cycle,191.0,176,137,87,117,134,131,63,69
Working Capital Days,128.0,103,58,83,72,78,92,64,62
ROCE %,,21,14,16,17,14,12,24,30
