,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,182.0,133.0,214.0,197.0,240.0,298.0,334.0,359.0,371.0,325.0,336.0,301.0,308.0
Expenses,162.0,118.0,189.0,170.0,207.0,253.0,282.0,301.0,312.0,273.0,275.0,250.0,262.0
Operating Profit,20.0,15.0,25.0,27.0,33.0,44.0,51.0,58.0,59.0,52.0,61.0,51.0,46.0
OPM %,11.0,11.0,12.0,14.0,14.0,15.0,15.0,16.0,16.0,16.0,18.0,17.0,15.0
Other Income,0.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,6.0,3.0,2.0,3.0
Interest,6.0,6.0,7.0,6.0,6.0,7.0,8.0,7.0,8.0,9.0,9.0,9.0,9.0
Depreciation,5.0,5.0,5.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,7.0,9.0
Profit before tax,9.0,4.0,14.0,16.0,23.0,34.0,39.0,47.0,48.0,42.0,49.0,37.0,31.0
Tax %,18.0,16.0,20.0,29.0,28.0,27.0,27.0,27.0,27.0,25.0,27.0,23.0,22.0
Net Profit,7.0,4.0,11.0,12.0,17.0,25.0,29.0,34.0,35.0,32.0,36.0,29.0,24.0
EPS in Rs,1.25,0.62,1.82,1.94,2.79,4.12,4.79,5.71,5.88,5.32,5.97,4.79,3.66
