,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,66.0,63,53,69,47
Inventory Days,130.0,103,62,108,137
Days Payable,117.0,96,59,45,61
Cash Conversion Cycle,80.0,70,56,133,123
Working Capital Days,92.0,69,63,146,134
ROCE %,,22,53,37,23
