,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Promoters,48.2,48.2,48.2,48.2,48.2,48.63
FIIs,2.21,0.67,5.8,5.76,6.49,6.6
DIIs,7.14,7.15,8.63,8.65,8.73,7.25
Public,42.45,43.97,37.37,37.39,36.57,37.54
No. of Shareholders,24351.0,22800.0,22255.0,22260.0,26210.0,38977.0
