,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,42.36,42.36,42.36,42.36,42.36,42.36,42.36,42.36
FIIs,21.17,21.17,21.17,21.17,21.17,19.43,23.31,22.91
DIIs,3.55,3.54,3.54,3.58,3.54,3.53,0.05,0.05
Public,32.91,32.93,32.93,32.89,32.93,34.67,34.28,34.7
No. of Shareholders,10554.0,8232.0,7763.0,7452.0,7873.0,14913.0,14673.0,17434.0
