,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,46.0,35,48,22,31
Inventory Days,28.0,59,59,122,139
Days Payable,70.0,72,181,61,40
Cash Conversion Cycle,4.0,22,-74,83,130
Working Capital Days,10.0,20,3,41,64
ROCE %,,45,47,40,32
