,2021-09-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Promoters,73.6,73.6,73.6,73.6,73.6,73.6,73.6,73.6
FIIs,4.63,0.76,0.66,0.47,0.21,0.3,0.26,0.31
DIIs,4.37,1.24,1.19,1.16,0.95,0.95,0.61,0.71
Public,17.4,24.4,24.55,24.76,25.24,25.14,25.53,25.37
No. of Shareholders,516.0,1003.0,1256.0,1496.0,1544.0,1613.0,1758.0,1937.0
