,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,3,5,9,7,11
Cash from Investing Activity,-1,-1,-2,-4,-13
Cash from Financing Activity,0,0,-1,23,-1
Net Cash Flow,2,4,6,26,-3
